Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,generative ai,Abigail Haddad,Lead Data Scientist,Capital Technology Group,,,,Automated Evaluation for your RAG Chatbot or Other Generative Tool,"Retrieval Augmented Generation (RAG) chatbots and other generative tools that you want to build out for narrow use cases are software and can be tested like software. In this talk, I’ll discuss how to write automated evaluations of your tools by using LLMs to assess your LLM.",https://www.linkedin.com/in/abigail-haddad/,,,,Abigail Haddad - Conf42 Large Language Models (LLMs) 2024.pdf,Abigail Haddad_llm.png,https://youtu.be/OikG1kjbvP0,"automated,evaluation,chatbot",
No,generative ai,Tim Spann,Principal Developer Advocate,Cloudera,,,,Adding Generative AI to Real-Time Streaming Pipelines,"Let's build streaming pipelines that convert streaming events into prompts, call LLMs, and process the results.",https://www.linkedin.com/in/timothyspann/,@paasdev,,,,Tim Spann_llm.png,https://youtu.be/Yeua8NlzQ3Y,"generative,ai,streaming",
No,generative ai,Chris Lele,Data Science and Machine Learning Fellow,ElevateAICoaching.com,,,,Transforming Content Creation with Collaborative AI: A Groundbreaking Approach,Discover a new paradigm in content creation: collaborative AI. Learn how leveraging multiple LLMs in an iterative feedback loop led to outputs surpassing the original human-created content—all in mere minutes. Unlock the transformative potential of collaborative AI to achieve content perfection.,https://www.linkedin.com/in/chris-lele-095005a0/,,,,Chris Lele - Conf42 Large Language Models (LLMs) 2024.pdf,Chris Lele_llm.png,https://youtu.be/3LT9pB4IB5U,"collaborative,content,approach",
No,observability,Manuel Heinkel,Solutions Architect ISV,AWS,Puria Izady,Solutions Architect,AWS,Generative AI Security: A Practical Guide to Securing Your AI Application,"Generative AI brings both, great opportunities and new security challenges. This talk shows how to innovate with AI while protecting systems. Learn practical strategies to apply guardrails, ensure observability, evaluate security measures, and mitigate risks from ideation to production.",https://www.linkedin.com/in/manuelheinkel/,,https://www.linkedin.com/in/puria-izady/,,Manuel Heinkel & Puria Izady - Conf42 Large Language Models (LLMs) 2024.pdf,Manuel Heinkel & Puria Izady_llm.png,https://youtu.be/ZCbKZpG_rNs,"generative,ai,security",
No,observability,Indika Wimalasuriya,Senior Systems Engineering Manager,Virtusa,,,,LLMs in AWS: Observability Maturity from Foundation to AIOps,"Unleash Large Language Models in AWS! Join ""AWS LLMs Observability: Foundation to AIOps"" Boost LLM performance, troubleshoot precisely, stay ahead. Dive into a comprehensive maturity model for immediate impact, creating value for GenAI applications. Innovate now! Elevate your insights.",https://www.linkedin.com/in/indika-wimalasuriya/,,,,Indika Wimalasuriya - Conf42 Large Language Models (LLMs) 2024.pdf,Indika Wimalasuriya_llm.png,https://youtu.be/TeiLhP54hfU,"aws,observability,maturity",
No,security,Joshua Arvin Lat,CTO,NuWorks Interactive Labs,Sophie Soliven,Director of Operations,Edamama,Building our own LLM Vulnerability Scanner to audit and secure AI applications,"One of the practical techniques to secure self-hosted LLMs involves building a vulnerability scanner that checks for vulnerabilities such as prompt injection. In this session, we will discuss how to build a custom scanner to help teams identify security issues specific to their self-hosted LLMs.",https://www.linkedin.com/in/joshualat,@mrjoshualat,https://www.linkedin.com/in/sophia-soliven-35055560/,,Joshua Arvin Lat & Sophie Soliven - Conf42 Large Language Models (LLMs) 2024.pdf,Joshua Arvin Lat & Sophie Soliven_llm.png,https://youtu.be/uUjXu4aCCNA,"vulnerability,scanner,audit",
No,security,Pranav Shikarpur,Developer Advocate,Pangea,,,,Getting AI to Do the Unexpected,"The top three vulnerabilities with LLM apps currently are Prompt Injections, Insecure Output Handling, and PII data leakage. In this session, attendees will learn about these prompt hacking vulnerabilities, mitigation strategies, and the importance of 'secure by design' practices in LLM app development.",https://www.linkedin.com/in/snpranav/,@snpranav,,,Pranav Shikarpur - Conf42 Large Language Models (LLMs) 2024.pdf,Pranav Shikarpur_llm.png,https://youtu.be/Et5KFDZRRSk,"ai,unexpected,getting",
No,security,Eugene Neelou,LLM Security,OWASP Foundation,,,,Gentle Introduction to LLM Security,Large language models (LLMs) present new opportunities for software while also introducing new AI safety and security risks. AI security expert explains how LLMs expand the attack surface and open doors for malicious actors.,https://www.linkedin.com/in/eneelou/,@eneelou,,,Eugene Neelou - Conf42 Large Language Models (LLMs) 2024.pdf,Eugene Neelou_llm.png,https://youtu.be/4-6vspDuyMI,"governance,risk,compliance",
No,tools,Suraj Muraleedharan,"Principal Architect - Platform Engineering, Global Financial Services",AWS,,,,Operational excellence for your LLMs using Amazon Bedrock,"Customers are looking for a turnkey solution to integrate LLMs with their existing applications. This session will provide an overview of the operational considerations, architectural patterns, and governance controls needed to operate LLMs at scale.",https://www.linkedin.com/in/surajmuraleedharan/?profileId=ACoAAAYfIfcBl1o0F1Zhfm_FmmLBJpVLxX5WhVc,,,,Suraj Muraleedharan - Conf42 Large Language Models (LLMs) 2024.pdf,Suraj Muraleedharan_llm.png,https://youtu.be/GSteZj7Y3MQ,"amazon,bedrock,operational",
No,tools,Ofer Mendelevitch,Developer Relations,Vectara,,,,Measuring hallucinations in RAG,"Developers building RAG applications want to overcome the inherent problem of hallucinations in LLMs. In this talk, I'll explain why hallucinations occur, how RAG supports them, and why the HHEM (Hallucination Evaluation Model) can help.",https://www.linkedin.com/in/ofermend/,@ofermend,,,Ofer Mendelevitch - Conf42 Large Language Models (LLMs) 2024.pdf,Ofer Mendelevitch_llm.png,https://youtu.be/Iif64GuH5m4,"rag,measuring,hallucinations",
No,transformation,Ben Fistein,Co-Founder,Semantee.ai,,,,The future of search,"Vector databases and semantic search have been around for a while, but the rise of LLMs opened up new horizons in the field of search. In this talk, we'll explore a project codenamed SeSeDB, which allows searching through databases, text, and documents using human language (any language and even images).",https://www.linkedin.com/in/bfistein/,@bfistein,,,Ben Fistein - Conf42 Large Language Models (LLMs) 2024.pdf,Ben Fistein_llm.png,https://youtu.be/lDUMDr4gL_U,"future,search",
No,transformation,Deepak Karunanidhi,Associate Director - Data Science & Machine Learning,Novartis,,,,Future of LLM's and Machine learning Productionization,Unlock the future of LLMs and Machine Learning Productionization in my talk! Dive into the cutting-edge trends and transformative potential that will redefine how we use LLMs and implement machine learning at scale. Don't miss the chance to navigate the next frontier of AI innovation.,https://www.linkedin.com/in/akdeepak85,,,,Deepak Karunanidhi - Conf42 Large Language Models (LLMs) 2024.pdf,Deepak Karunanidhi_llm.png,https://youtu.be/mCh6qtqNBes,"future,llms,productionization",
